Player,Role,Amount,Team,Age,Year,Nation,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,100s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,5 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear
Rinku Singh,Batsman,0.55,Kolkata Knight Riders,25,2022,Indian,0,1,4665,31,29,9,725,67,36.25,7,4,0,54,38,0.612413793,142.16,2,0.068965517,,,,,,,,,77,11,101.32,,,0,,10,1,1,11,11,11,100,6.4,,,,,,,1997
Rinku Singh,Batsman,0.1,Kings XI Punjab,20,2017,Indian,0,0,4665,31,29,9,725,67,36.25,7,4,0,54,38,0.612413793,142.16,2,0.068965517,,,,,,,,,77,11,101.32,,,0,,10,1,1,11,11,11,100,6.4,,,,,,,1997
Rahul Tripathi,Batsman,8.5,Sunrisers Hyderabad,31,2022,Indian,0,1,4679,89,87,11,2071,93,,18,11,0,205,78,0.621921777,138.99,15,0.172413793,1,6,0,0,0,0,12,,1385,26.13,136.32,,12,0,,62,14,16,74*,397,28.36,140.28,15.51,1,0,,,12,,1991
Rahul Tripathi,Batsman,3.4,Rajasthan Royals,27,2018,Indian,0,1,4679,89,87,11,2071,93,,18,11,0,205,78,0.621921777,138.99,15,0.172413793,1,6,0,0,0,0,12,,391,27.93,146.44,,12,0,,14,14,14,93,391,27.93,146.44,18.44,1,0,,,12,,1991
Rahul Tripathi,Batsman,0.6,Kolkata Knight Riders,29,2020,Indian,0,0,4679,89,87,11,2071,93,,18,11,0,205,78,0.621921777,138.99,15,0.172413793,1,6,0,0,0,0,12,,758,26.14,137.32,,12,0,,34,14,7,50,141,23.5,119.49,10.47,1,0,,,12,,1991
Shimron Hetmyer,Batsman,8.5,Rajasthan Royals,26,2022,Overseas,1,1,4681,60,57,22,1130,75,32.29,12,4,0,67,75,0.63539823,152.09,4,0.070175439,,,,,,,,,517,25.85,151.17,,,0,,31,14,13,53*,242,34.57,168.06,11.3,13,1,242,34.57,168.06,11.3,1996
Shimron Hetmyer,Batsman,7.75,Delhi Capitals,24,2020,Overseas,1,0,4681,60,57,22,1130,75,32.29,12,4,0,67,75,0.63539823,152.09,4,0.070175439,,,,,,,,,90,18,123.29,,,0,,5,5,5,75,90,18,123.29,12.86,5,1,90,18,123.29,12.86,1996
Shimron Hetmyer,Batsman,4.2,Royal Challengers Bangalore,23,2019,Overseas,1,0,4681,60,57,22,1130,75,32.29,12,4,0,67,75,0.63539823,152.09,4,0.070175439,,,,,,,,,517,25.85,151.17,,,0,,31,14,13,53*,242,34.57,168.06,11.3,13,1,242,34.57,168.06,11.3,1996
Aiden Markram,Batsman,2.6,Sunrisers Hyderabad,28,2022,Overseas,1,1,4701,33,31,7,775,68,78.5,6,4,0,55,31,0.523870968,131.36,5,0.161290323,18.1,109,2,0,0,0,8.64,54.5,146,29.2,122.69,,5.75,0,,6,6,6,42,146,29.2,122.69,16.08,4,0,,,5.75,,1994
Prithvi Shaw,Batsman,1.2,Delhi Daredevils,19,2018,Indian,0,1,4759,71,71,0,1694,99,23.86,9,13,0,208,56,0.689492326,145.78,9,0.126760563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999
Shubman Gill,Batsman,1.8,Kolkata Knight Riders,19,2018,Indian,0,1,4769,91,88,14,2790,129,37.7,20,18,3,273,80,0.56344086,134.07,25,0.284090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999
Rassie Van Der Dussen,Batsman,1,Rajasthan Royals,33,2022,Overseas,1,1,4817,3,3,1,22,12,11,0,0,0,2,0,0.363636364,91.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989
Ruturaj Gaikwad,Batsman,0.2,Chennai Super Kings,22,2019,Indian,0,0,4931,52,51,5,1797,101,39.07,13,14,1,159,73,0.597662771,135.52,15,0.294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997
Anmolpreet Singh,Batsman,0.8,Mumbai Indians,21,2019,Indian,0,0,4940,7,7,0,134,36,19.14,3,0,0,18,3,0.671641791,122.94,0,0,,,,,,,,,16,16,114.29,,,0,,1,1,1,16,16,16,114.29,11.76,1,0,16,16,114.29,11.76,1998
Anmolpreet Singh,Batsman,0.2,Mumbai Indians,24,2022,Indian,0,1,4940,7,7,0,134,36,19.14,3,0,0,18,3,0.671641791,122.94,0,0,,,,,,,,,16,16,114.29,,,0,,1,1,1,16,16,16,114.29,11.76,1,0,16,16,114.29,11.76,1998
Devdutt Padikkal,Batsman,7.75,Rajasthan Royals,22,2022,Indian,0,1,4948,57,57,2,1521,101,27.65,12,9,1,166,40,0.594345825,125.39,11,0.192982456,,,,,,,,,884,31.57,125.04,,,0,,29,14,14,101*,411,31.62,125.3,19.18,14,1,411,31.62,125.3,19.18,2000
Devdutt Padikkal,Batsman,0.2,Royal Challengers Bangalore,19,2019,Indian,0,0,4948,57,57,2,1521,101,27.65,12,9,1,166,40,0.594345825,125.39,11,0.192982456,,,,,,,,,884,31.57,125.04,,,0,,29,14,14,101*,411,31.62,125.3,19.18,14,1,411,31.62,125.3,19.18,2000
Bhanuka Rajapaksa,Batsman,0.5,Punjab Kings,31,2022,Overseas,1,1,5509,13,13,1,277,50,23.08,4,1,0,22,15,0.642599278,145.03,3,0.230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
Tom Banton,Batsman,1,Kolkata Knight Riders,22,2020,Overseas,1,0,5660,2,2,0,18,10,9,0,0,0,1,1,0.555555556,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998
Virat Singh,Batsman,1.9,Sunrisers Hyderabad,23,2020,Indian,0,0,5865,3,2,0,15,11,7.5,0,0,0,1,0,0.266666667,57.69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997
Priyam Garg,Batsman,1.9,Sunrisers Hyderabad,20,2020,Indian,0,0,5866,23,19,1,273,51,15.17,1,1,0,16,9,0.432234432,113.28,1,0.052631579,,,,,,,,,205,14.64,110.81,,,0,,19,5,5,29,72,14.4,97.3,9.6,5,0,72,14.4,97.3,9.6,2000
Priyam Garg,Batsman,0.2,Sunrisers Hyderabad,22,2022,Indian,0,1,5866,23,19,1,273,51,15.17,1,1,0,16,9,0.432234432,113.28,1,0.052631579,,,,,,,,,205,14.64,110.81,,,0,,19,5,5,29,72,14.4,97.3,9.6,5,0,72,14.4,97.3,9.6,2000
Devon Conway,Batsman,1,Chennai Super Kings,31,2022,Overseas,1,1,5924,23,22,3,924,92,48.63,5,9,0,99,30,0.623376623,141.28,9,0.409090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
Rajat Patidar,Batsman,0.2,Royal Challengers Bangalore,28,2021,Indian,0,0,5980,12,11,1,404,112,40.4,3,2,1,30,21,0.608910891,144.29,2,0.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993
Abhijeet Tomar,Batsman,0.4,Kolkata Knight Riders,27,2022,Indian,0,1,6510,1,1,0,4,4,4,0,0,0,1,0,1,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995
Dewald Brevis,Batsman,3,Mumbai Indians,19,2022,Overseas,1,1,6517,7,7,0,161,49,8,3,0,0,14,11,0.757763975,142.48,1,0.142857143,0.3,3,1,0,0,0,16,3,,,,,,,,,,,,,,,,,,,,,,2003
Abhinav Sadarangani,Batsman,2.6,Gujarat Titans,28,2022,Indian,0,1,6534,17,13,1,222,43,18.5,3,0,0,20,10,0.630630631,140.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994
Jacques Kallis,All-Rounder,5.5,Kolkata Knight Riders,39,2014,Overseas,1,1,2043,98,96,11,2427,89,35.28,17,17,0,254,44,0.527400082,109.23,23,0.239583333,290.2,1742,65,2,0,0,7.9,26.8,2276,28.81,108.74,26.39,7.85,61,34.54,90,16,16,41,311,20.73,96.58,13.58,53,16,24.63,19.88,7.43,16.49,1975
Anirudha Ashok Joshi,All-Rounder,0.2,Royal Challengers Bangalore,49,2018,Indian,0,1,2053,4,2,0,6,3,82,0,0,0,0,0,0,42.86,0,0,9.1,55,1,0,0,0,8.95,55,6,3,42.86,55,8.95,1,82,4,4,2,3,6,3,42.86,1.06,9.1,1,82,55,8.95,5.88,1969
Anirudha Ashok Joshi,All-Rounder,0.2,Rajasthan Royals,51,2020,Indian,0,0,2053,4,2,0,6,3,82,0,0,0,0,0,0,42.86,0,0,9.1,55,1,0,0,0,8.95,55,6,3,42.86,55,8.95,1,82,4,4,2,3,6,3,42.86,1.06,9.1,1,82,55,8.95,5.88,1969
Jacob Oram,All-Rounder,0.375,Mumbai Indians,35,2013,Overseas,1,0,2811,18,12,4,106,41,38.78,1,0,0,6,5,0.509433962,98.15,0,0,39.3,237,9,1,0,0,8.84,26.33,106,13.25,98.15,23.67,9.21,9,36.33,17,2,1,0,0,0,,,4,1,45,24,11.25,10,1978
Laxmi Ratan Shukla,All-Rounder,1.5,Delhi Daredevils,33,2014,Indian,0,1,2880,47,34,7,405,48,31.67,3,0,0,33,15,0.548148148,115.71,4,0.117647059,54.2,326,15,2,0,0,8.74,21.73,374,15.58,119.87,19.29,8.71,14,28,42,4,2,2,3,1.5,25,0.54,3,1,22,18,7.33,3.45,1981
Laxmi Ratan Shukla,All-Rounder,0.3,Sunrisers Hyderabad,34,2015,Indian,0,0,2880,47,34,7,405,48,31.67,3,0,0,33,15,0.548148148,115.71,4,0.117647059,54.2,326,15,2,0,0,8.74,21.73,405,15,115.71,21.73,8.74,15,31.67,47,5,3,21,31,10.33,81.58,3.94,9.2,1,83,56,8.89,7.69,1981
Yuvraj Singh,All-Rounder,14,Royal Challengers Bangalore,33,2014,Indian,0,1,2949,132,126,15,2750,83,29.92,23,13,0,217,149,0.640727273,129.72,23,0.182539683,144.5,869,36,4,2,0,7.44,24.14,1475,25,130.76,21.31,7,29,24.86,70,13,13,34,238,19.83,125.26,12.55,22,6,25.33,22,6.91,9.23,1981
Yuvraj Singh,All-Rounder,7,Sunrisers Hyderabad,35,2016,Indian,0,0,2949,132,126,15,2750,83,29.92,23,13,0,217,149,0.640727273,129.72,23,0.182539683,144.5,869,36,4,2,0,7.44,24.14,2099,25.29,129.89,23.09,7.28,35,28,98,14,13,57,248,19.08,118.1,11.44,9,1,72,54,8,1.35,1981
Yuvraj Singh,All-Rounder,2,Kings XI Punjab,37,2018,Indian,0,1,2949,132,126,15,2750,83,29.92,23,13,0,217,149,0.640727273,129.72,23,0.182539683,144.5,869,36,4,2,0,7.44,24.14,2587,25.61,131.19,23.81,7.38,36,29.28,120,12,11,70*,252,28,142.37,12.51,2,1,22,12,11,1.22,1981
Yuvraj Singh,All-Rounder,1,Mumbai Indians,38,2019,Indian,0,0,2949,132,126,15,2750,83,29.92,23,13,0,217,149,0.640727273,129.72,23,0.182539683,144.5,869,36,4,2,0,7.44,24.14,2652,24.79,129.68,24.14,7.44,36,29.92,128,8,6,20,65,10.83,89.04,4.86,2,0,,,11.5,,1981
Shane Watson,All-Rounder,9.5,Royal Challengers Bangalore,35,2016,Overseas,1,0,3017,145,141,16,3874,117,29.15,27,21,4,374,190,0.68043366,137.91,26,0.184397163,338.1,2029,92,8,1,0,7.93,22.05,2372,36.49,141.27,22.31,7.5,61,27.89,78,10,9,104*,347,43.38,135.02,23.24,29,6,44.83,29,9.28,11.54,1981
Shane Watson,All-Rounder,4,Chennai Super Kings,37,2018,Overseas,1,1,3017,145,141,16,3874,117,29.15,27,21,4,374,190,0.68043366,137.91,26,0.184397163,338.1,2029,92,8,1,0,7.93,22.05,2622,31.21,138.66,21.64,7.84,86,28.27,102,8,7,24,71,11.83,91.03,5.61,26.5,5,49,32.2,9.13,9.62,1981
Irfan Pathan,All-Rounder,2.4,Sunrisers Hyderabad,30,2014,Indian,0,1,3156,103,82,29,1139,60,33.11,8,1,0,86,36,0.49165935,120.4,4,0.048780488,340.3,2043,80,4,0,0,7.78,25.54,1071,22.79,122.26,24.22,7.68,76,31.01,88,15,13,24,142,17.75,93.42,6.83,51.2,10,38.2,30.8,7.44,13.33,1984
Irfan Pathan,All-Rounder,1.5,Chennai Super Kings,31,2015,Indian,0,0,3156,103,82,29,1139,60,33.11,8,1,0,86,36,0.49165935,120.4,4,0.048780488,340.3,2043,80,4,0,0,7.78,25.54,1126,22.98,121.08,24.79,7.75,80,32.03,98,10,6,23*,55,27.5,101.85,3.72,23.4,4,51.25,35.5,8.66,7.27,1984
Irfan Pathan,All-Rounder,1,Rising Pune Supergiant,32,2016,Indian,0,0,3156,103,82,29,1139,60,33.11,8,1,0,86,36,0.49165935,120.4,4,0.048780488,340.3,2043,80,4,0,0,7.78,25.54,1126,22.98,121.08,24.79,7.75,80,32.03,98,10,6,23*,55,27.5,101.85,3.72,23.4,4,51.25,35.5,8.66,7.27,1984
Albie Morkel,All-Rounder,2.4,Royal Challengers Bangalore,33,2014,Overseas,1,1,3162,91,68,28,974,73,27.75,4,3,0,61,55,0.589322382,141.98,4,0.058823529,287.1,1723,85,5,1,0,8.21,20.27,827,23.63,144.83,20.07,8.1,75,27.08,78,8,3,23,46,15.33,124.32,3.64,24,7,22.71,20.57,6.63,10.45,1981
Albie Morkel,All-Rounder,0.3,Delhi Daredevils,34,2015,Overseas,1,0,3162,91,68,28,974,73,27.75,4,3,0,61,55,0.589322382,141.98,4,0.058823529,287.1,1723,85,5,1,0,8.21,20.27,872,22.95,142.48,20.26,8.08,80,27.3,85,7,5,16,45,15,109.76,4.69,16,4,31.5,24,7.88,9.52,1981
Dwayne Bravo,All-Rounder,6.4,Chennai Super Kings,35,2018,Overseas,1,1,3166,161,113,44,1560,70,23.83,10,5,0,122,66,0.566666667,129.57,10,0.088495575,519.5,3119,183,16,2,0,8.39,17.04,1262,22.95,126.33,16.53,8.2,121,22.58,106,15,13,22*,99,12.38,120.73,4.3,56,17,29.06,19.76,8.82,21.52,1983
Dwayne Bravo,All-Rounder,4.4,Chennai Super Kings,39,2022,Overseas,1,1,3166,161,113,44,1560,70,23.83,10,5,0,122,66,0.566666667,129.57,10,0.088495575,519.5,3119,183,16,2,0,8.39,17.04,1537,22.94,130.25,17.44,8.36,167,24.32,151,11,3,23,47,47,261.11,2.67,33.4,14,18.79,14.43,7.81,18.67,1983
Jean-Paul Duminy,All-Rounder,1,Mumbai Indians,34,2018,Overseas,1,1,3208,83,77,26,2029,78,36.26,13,14,0,126,79,0.482010843,124.02,17,0.220779221,113,678,23,1,1,0,7.38,29.48,1993,39.86,124.87,28.7,7.25,23,34.7,77,10,8,49*,191,38.2,122.44,12.65,7,2,27.5,21,7.86,3.51,1984
Darren Sammy,All-Rounder,3.5,Sunrisers Hyderabad,31,2014,Overseas,1,1,3228,22,20,5,295,60,31.82,0,1,0,15,18,0.569491525,122.41,2,0.1,39.2,236,11,1,1,0,8.9,21.45,174,29,131.82,16.75,7.52,7,21,10,10,9,60,174,29,131.82,12.54,22.2,8,21,16.75,7.52,13.79,1983
Darren Sammy,All-Rounder,3.1875,Sunrisers Hyderabad,30,2013,Overseas,1,0,3228,22,20,5,295,60,31.82,0,1,0,15,18,0.569491525,122.41,2,0.1,39.2,236,11,1,1,0,8.9,21.45,295,19.67,122.41,21.45,8.9,11,31.82,22,10,2,7,13,6.5,72.22,3.77,9,0,108,15.43,118.68,6.91,1983
Darren Sammy,All-Rounder,2.8,Royal Challengers Bangalore,32,2015,Overseas,1,0,3228,22,20,5,295,60,31.82,0,1,0,15,18,0.569491525,122.41,2,0.1,39.2,236,11,1,1,0,8.9,21.45,282,21.69,126.46,19.82,8.94,11,29.55,20,10,9,29,108,15.43,118.68,6.91,14,3,52.33,28,11.21,5.77,1983
Darren Sammy,All-Rounder,0.3,Kings XI Punjab,34,2017,Overseas,1,0,3228,22,20,5,295,60,31.82,0,1,0,15,18,0.569491525,122.41,2,0.1,39.2,236,11,1,1,0,8.9,21.45,295,19.67,122.41,21.45,8.9,11,31.82,22,2,2,7,13,6.5,72.22,3.77,3,0,,,8.33,,1983
Johan Botha,All-Rounder,3.375,Delhi Daredevils,31,2013,Overseas,1,0,3329,34,28,8,409,67,32,3,1,0,39,5,0.454767726,113.93,4,0.142857143,115.4,694,25,1,0,0,6.92,27.76,335,30.45,114.73,28.11,6.85,19,32.11,24,11,7,14*,58,14.5,107.41,3.27,41,9,33,27.33,7.24,11.84,1982
Mitchell Johnson,All-Rounder,6.5,Kings XI Punjab,33,2014,Overseas,1,1,3334,54,29,16,160,16,27.92,0,0,0,9,7,0.4875,99.38,0,0,205.2,1232,61,3,0,0,8.29,20.2,39,9.75,108.33,16,7.17,23,19.13,17,17,6,11,39,9.75,108.33,1.45,64,24,19.13,16,7.17,21.05,1981
Ryan Ten Doeschate,All-Rounder,1,Kolkata Knight Riders,34,2014,Overseas,1,1,3407,29,22,8,326,70,47,3,1,0,26,15,0.595092025,138.72,1,0.045454545,13,78,2,0,0,0,7.23,39,213,30.43,135.67,42,7.86,1,55,13,4,4,42,85,28.33,134.92,15.15,3,0,,,8,,1980
Shakib Al Hasan,All-Rounder,3.2,Kolkata Knight Riders,34,2021,Overseas,1,0,3426,71,52,12,793,66,29.19,4,2,0,73,21,0.527112232,124.49,2,0.038461538,247.2,1484,63,2,0,0,7.44,23.56,746,21.31,126.66,22.51,7.46,59,28,63,3,1,9,9,9,90,1.74,10.5,2,47.5,32.5,8.77,18.18,1987
Shakib Al Hasan,All-Rounder,2.8,Kolkata Knight Riders,27,2014,Overseas,1,1,3426,71,52,12,793,66,29.19,4,2,0,73,21,0.527112232,124.49,2,0.038461538,247.2,1484,63,2,0,0,7.44,23.56,120,15,125,14.48,6.67,23,16.09,15,8,7,42,91,15.17,122.97,7.47,30,12,16.25,15,6.5,22.64,1987
Shakib Al Hasan,All-Rounder,2,Sunrisers Hyderabad,31,2018,Overseas,1,1,3426,71,52,12,793,66,29.19,4,2,0,73,21,0.527112232,124.49,2,0.038461538,247.2,1484,63,2,0,0,7.44,23.56,498,21.65,130.37,21.42,7.17,43,25.6,43,1,1,1*,1,,100,0.53,3,0,,,10.33,,1987
Ravi Bopara,All-Rounder,1,Sunrisers Hyderabad,30,2015,Indian,0,0,3460,24,22,4,531,84,26.55,3,3,0,39,16,0.474576271,117.22,4,0.181818182,34.2,206,11,1,0,0,8.5,18.73,386,29.69,115.92,17.2,9.21,5,26.4,15,10,9,77,248,31,115.89,15.1,13,5,25.4,15.6,9.77,11.11,1985
Kieron Pollard,All-Rounder,5.4,Mumbai Indians,31,2018,Overseas,1,1,3465,189,171,52,3412,87,31.26,20,16,0,217,222,0.644783118,147.32,18,0.105263158,246,1476,69,3,1,0,8.77,21.39,2343,28.93,146.53,21.2,8.83,56,31.2,123,17,16,70,385,29.62,139.49,13.8,1.5,0,,,16.36,,1987
Jesse Ryder,All-Rounder,1.95,Delhi Daredevils,29,2013,Overseas,1,0,3532,29,29,1,604,86,37.88,4,4,0,69,19,0.645695364,131.88,4,0.137931034,39.2,236,8,0,0,0,7.7,29.5,604,21.57,131.88,29.5,7.7,8,37.88,29,11,11,86,256,25.6,120.75,15.87,7,1,70,42,10,1.82,1984
Yusuf Pathan,All-Rounder,3.25,Kolkata Knight Riders,32,2014,Indian,0,1,3550,174,154,44,3204,100,33.02,24,13,1,262,158,0.622971286,142.97,25,0.162337662,189.1,1135,42,3,0,0,7.33,27.02,1820,26.38,147.13,26.78,7.17,37,32,91,16,16,72,332,30.18,138.33,14.5,9,1,73,54,8.11,1.03,1982
Yusuf Pathan,All-Rounder,1.9,Sunrisers Hyderabad,36,2018,Indian,0,1,3550,174,154,44,3204,100,33.02,24,13,1,262,158,0.622971286,142.97,25,0.162337662,189.1,1135,42,3,0,0,7.33,27.02,2904,29.63,145.49,27.24,7.33,41,33.29,149,15,11,59,143,17.88,124.35,6.02,4,1,41,24,10.25,1.09,1982
Angelo Mathews,All-Rounder,7.5,Delhi Daredevils,28,2015,Overseas,1,0,3628,49,42,11,724,65,39.96,7,1,0,44,29,0.483425414,125.91,4,0.095238095,131.5,791,27,2,1,0,8.18,29.3,548,24.91,123.42,29.05,8.02,18,38.85,35,11,10,40,172,24.57,123.74,11.4,31,5,48,37.2,7.74,8.47,1987
Angelo Mathews,All-Rounder,2,Delhi Daredevils,30,2017,Overseas,1,0,3628,49,42,11,724,65,39.96,7,1,0,44,29,0.483425414,125.91,4,0.095238095,131.5,791,27,2,1,0,8.18,29.3,692,23.86,126.28,28.19,8.07,27,37.89,46,11,10,28,144,20.57,138.46,8.27,30,7,35.14,25.71,8.2,12.28,1987
Mohammad Nabi,All-Rounder,1,Sunrisers Hyderabad,33,2018,Overseas,1,1,3665,17,14,2,180,31,31.38,1,0,0,16,9,0.655555556,151.26,0,0,57.1,343,13,1,1,0,7.14,26.38,2,2,66.67,33,5.27,2,29,3,3,1,2,2,2,66.67,0.44,11,2,29,33,5.27,7.41,1985
Mohammad Nabi,All-Rounder,1,Kolkata Knight Riders,37,2022,Overseas,1,1,3665,17,14,2,180,31,31.38,1,0,0,16,9,0.655555556,151.26,0,0,57.1,343,13,1,1,0,7.14,26.38,180,15,151.26,26.38,7.14,13,31.38,17,3,3,17,34,11.33,170,6.36,8,2,43,24,10.75,11.11,1985
Mohammad Nabi,All-Rounder,0.3,Sunrisers Hyderabad,32,2017,Overseas,1,0,3665,17,14,2,180,31,31.38,1,0,0,16,9,0.655555556,151.26,0,0,57.1,343,13,1,1,0,7.14,26.38,180,15,151.26,26.38,7.14,13,31.38,17,3,3,17,34,11.33,170,6.36,3,0,34,11.33,170,6.36,1985
Moises Henriques,All-Rounder,4.2,Punjab Kings,34,2021,Overseas,1,0,3680,62,54,18,1000,74,30.69,7,5,0,87,28,0.516,126.9,4,0.074074074,158.2,950,42,2,0,0,8.14,22.62,969,28.5,128.17,23.42,8.39,38,32.74,57,12,11,55*,277,46.17,136.45,13.43,24,1,248,144,10.33,1.15,1987
Moises Henriques,All-Rounder,2.25,Royal Challengers Bangalore,26,2013,Overseas,1,0,3680,62,54,18,1000,74,30.69,7,5,0,87,28,0.516,126.9,4,0.074074074,158.2,950,42,2,0,0,8.14,22.62,49,16.33,108.89,32.33,8.78,3,47.33,5,1,1,11,11,11,220,6.83,4,1,35,24,8.75,16.67,1987
Moises Henriques,All-Rounder,1,Sunrisers Hyderabad,27,2014,Overseas,1,1,3680,62,54,18,1000,74,30.69,7,5,0,87,28,0.516,126.9,4,0.074074074,158.2,950,42,2,0,0,8.14,22.62,214,30.57,125.88,22.4,8.76,10,32.7,15,10,9,44,165,41.25,132,10.47,21.1,7,26.43,18.14,8.74,11.48,1987
Moises Henriques,All-Rounder,1,Kings XI Punjab,32,2019,Overseas,1,0,3680,62,54,18,1000,74,30.69,7,5,0,87,28,0.516,126.9,4,0.074074074,158.2,950,42,2,0,0,8.14,22.62,969,28.5,128.17,23.42,8.39,38,32.74,57,12,11,55*,277,46.17,136.45,13.43,24,1,248,144,10.33,1.15,1987
Isuru Udana,All-Rounder,0.5,Royal Challengers Bangalore,32,2020,Overseas,1,0,3699,10,4,1,15,10,35.25,0,0,0,1,1,0.666666667,136.36,0,0,29,174,8,0,0,0,9.72,21.75,,,,,,,,,,,,,,,,,,,,,,1988
Abhishek Nayar,All-Rounder,5.0625,Pune Warriors India,30,2013,Indian,0,0,3704,60,50,12,672,45,35.78,6,0,0,55,20,0.505952381,116.46,4,0.08,38.1,229,9,1,0,0,8.44,25.44,563,19.41,123.19,25.86,8.72,7,37.57,44,4,4,24,45,15,91.84,7.49,1,0,,,16,,1983
Abhishek Nayar,All-Rounder,1,Rajasthan Royals,31,2014,Indian,0,1,3704,60,50,12,672,45,35.78,6,0,0,55,20,0.505952381,116.46,4,0.08,38.1,229,9,1,0,0,8.44,25.44,629,17.97,118.68,25.44,8.44,9,35.78,55,11,9,25*,66,11,90.41,4.39,8,2,29.5,24,7.38,3.92,1983
Thisara Perera,All-Rounder,5.0625,Sunrisers Hyderabad,24,2013,Overseas,1,0,3747,37,30,8,422,40,32.77,5,0,0,23,26,0.587677725,137.46,2,0.066666667,116.2,698,31,3,0,0,8.73,22.52,27,9,75,52.5,8.97,2,78.5,7,2,2,4*,4,4,44.44,1.41,2.3,0,,,10.8,,1989
Thisara Perera,All-Rounder,1.6,Kings XI Punjab,25,2014,Overseas,1,1,3747,37,30,8,422,40,32.77,5,0,0,23,26,0.587677725,137.46,2,0.066666667,116.2,698,31,3,0,0,8.73,22.52,260,20,130.65,22.05,8.23,21,30.24,23,16,14,40,233,23.3,142.94,10.89,59.4,19,25.16,18.84,8.01,18.1,1989
Thisara Perera,All-Rounder,1,Rising Pune Supergiant,27,2016,Overseas,1,0,3747,37,30,8,422,40,32.77,5,0,0,23,26,0.587677725,137.46,2,0.066666667,116.2,698,31,3,0,0,8.73,22.52,272,18.13,127.1,22.68,8.3,22,31.36,25,2,2,9,12,6,80,4.4,6,1,55,36,9.17,14.29,1989
Odean Smith,All-Rounder,6,Punjab Kings,33,2022,Overseas,1,1,3756,103,93,21,2485,101,,24,11,1,225,60,0.507042254,128.09,20,0.215053763,0.2,2,0,0,0,0,15,,2485,34.51,128.09,,15,0,,103,15,7,39,152,25.33,112.59,12.19,0.2,0,,,15,,1989
Steven Smith,All-Rounder,4,Rajasthan Royals,25,2014,Overseas,1,1,3756,103,93,21,2485,101,,24,11,1,225,60,0.507042254,128.09,20,0.215053763,0.2,2,0,0,0,0,15,,521,40.08,130.58,,15,0,,22,15,7,41,159,39.75,120.45,15.42,0.2,0,,,15,,1989
Dwayne Smith,All-Rounder,2.3,Gujarat Lions,27,2016,Overseas,1,0,3756,103,93,21,2485,101,,24,11,1,225,60,0.507042254,128.09,20,0.215053763,0.2,2,0,0,0,0,15,,961,34.32,131.64,,15,0,,46,15,12,79*,293,26.64,132.58,13.71,0.2,0,,,15,,1989
Daniel Christian,All-Rounder,4.8,Royal Challengers Bangalore,38,2021,Overseas,1,0,3766,49,41,9,460,39,31.37,2,0,0,23,19,0.447826087,115.58,0,0,147.1,883,38,0,0,0,8.1,23.24,446,17.15,119.25,23.03,7.95,34,30.5,40,4,3,13,26,13,78.79,3.92,11.5,4,25.25,17.75,8.54,18.18,1983
Daniel Christian,All-Rounder,1.5,Delhi Daredevils,35,2018,Overseas,1,1,3766,49,41,9,460,39,31.37,2,0,0,23,19,0.447826087,115.58,0,0,147.1,883,38,0,0,0,8.1,23.24,420,17.5,123.17,23.73,7.89,29,31.2,36,13,9,17*,79,13.17,161.22,3.94,40,11,27.09,21.82,7.45,11.22,1983
Daniel Christian,All-Rounder,1,Rising Pune Supergiant,34,2017,Overseas,1,0,3766,49,41,9,460,39,31.37,2,0,0,23,19,0.447826087,115.58,0,0,147.1,883,38,0,0,0,8.1,23.24,341,18.94,116.78,24.84,8.11,19,33.58,23,2,2,4,6,3,40,1.87,6,0,,,9.17,,1983
Daniel Christian,All-Rounder,0.75,Royal Challengers Bangalore,30,2013,Overseas,1,0,3766,49,41,9,460,39,31.37,2,0,0,23,19,0.447826087,115.58,0,0,147.1,883,38,0,0,0,8.1,23.24,335,20.94,120.94,22.95,8.02,18,30.68,21,7,7,39,145,29,122.88,13.81,27,8,29.13,20.25,8.63,21.05,1983
